TIME,LATITUDE,LONGITUDE,RAINFALL,MAX_TEMP
2024-03-16,22.5,84.5,0.0,34.51219
2024-03-16,22.5,85.5,0.0,33.979603
2024-03-16,22.5,86.5,0.48030436,32.93915
2024-03-16,22.5,87.5,0.39647865,32.232044
2024-03-17,17.5,81.5,0.0,33.171715
2024-03-17,17.5,82.5,0.0,32.095222
2024-03-17,17.5,83.5,,31.677298
2024-03-17,17.5,84.5,,
2024-03-17,17.5,85.5,,
2024-03-17,17.5,86.5,,
2024-03-17,17.5,87.5,,
2024-03-17,18.5,81.5,0.0,33.0082
2024-03-17,18.5,82.5,0.0,31.86764
2024-03-17,18.5,83.5,0.0,32.174583
2024-03-17,18.5,84.5,,32.684704
2024-03-17,18.5,85.5,,
2024-03-17,18.5,86.5,,
2024-03-17,18.5,87.5,,
2024-03-17,19.5,81.5,0.0,33.85025
2024-03-17,19.5,82.5,0.0,32.297874
2024-03-17,19.5,83.5,0.0,32.72808
2024-03-17,19.5,84.5,5.690145,33.111847
2024-03-17,19.5,85.5,,33.29305
2024-03-17,19.5,86.5,,
2024-03-17,19.5,87.5,,
2024-03-17,20.5,81.5,0.0,32.322826
2024-03-17,20.5,82.5,0.0,33.4969
2024-03-17,20.5,83.5,0.0,33.08131
2024-03-17,20.5,84.5,0.6116001,33.366272
2024-03-17,20.5,85.5,0.3863721,33.229897
2024-03-17,20.5,86.5,0.0,32.92589
2024-03-17,20.5,87.5,,
2024-03-17,21.5,81.5,1.7977928,32.853622
2024-03-17,21.5,82.5,0.19695283,32.921883
2024-03-17,21.5,83.5,0.0,33.507633
2024-03-17,21.5,84.5,0.15254875,34.212692
2024-03-17,21.5,85.5,0.0,34.44104
2024-03-17,21.5,86.5,3.42821,32.93463
2024-03-17,21.5,87.5,,31.99818
2024-03-17,22.5,81.5,0.35099018,32.84601
2024-03-17,22.5,82.5,1.4431043,33.00432
2024-03-17,22.5,83.5,0.9986753,32.441235
2024-03-17,22.5,84.5,7.00072,33.13135
2024-03-17,22.5,85.5,7.78804,33.49083
2024-03-17,22.5,86.5,21.725204,33.267643
2024-03-17,22.5,87.5,15.006831,31.995213
2024-03-18,17.5,81.5,0.0,33.681618
2024-03-18,17.5,82.5,0.0,32.442326
2024-03-18,17.5,83.5,,31.999466
2024-03-18,17.5,84.5,,
2024-03-18,17.5,85.5,,
2024-03-18,17.5,86.5,,
2024-03-18,17.5,87.5,,
2024-03-18,18.5,81.5,0.0,33.175034
2024-03-18,18.5,82.5,0.0,32.486393
2024-03-18,18.5,83.5,0.0,32.19057
2024-03-18,18.5,84.5,,32.372517
2024-03-18,18.5,85.5,,
2024-03-18,18.5,86.5,,
2024-03-18,18.5,87.5,,
2024-03-18,19.5,81.5,0.0,34.07095
2024-03-18,19.5,82.5,0.0,31.91796
2024-03-18,19.5,83.5,0.0,32.24224
2024-03-18,19.5,84.5,0.0,32.51332
2024-03-18,19.5,85.5,,32.297367
2024-03-18,19.5,86.5,,
2024-03-18,19.5,87.5,,
2024-03-18,20.5,81.5,0.0,31.272217
2024-03-18,20.5,82.5,0.0,32.823658
2024-03-18,20.5,83.5,0.0,32.251827
2024-03-18,20.5,84.5,0.0,32.372543
2024-03-18,20.5,85.5,3.8315227,31.54614
2024-03-18,20.5,86.5,0.0,31.882044
2024-03-18,20.5,87.5,,
2024-03-18,21.5,81.5,0.8988964,31.32057
2024-03-18,21.5,82.5,0.0,31.597176
2024-03-18,21.5,83.5,0.0,32.54632
2024-03-18,21.5,84.5,1.0837948,32.79967
2024-03-18,21.5,85.5,6.392849,32.69587
2024-03-18,21.5,86.5,1.1148211,31.970274
2024-03-18,21.5,87.5,,30.816969
2024-03-18,22.5,81.5,5.227547,31.099186
2024-03-18,22.5,82.5,3.2166178,31.399334
2024-03-18,22.5,83.5,3.559026,30.942368
2024-03-18,22.5,84.5,9.347444,31.498106
2024-03-18,22.5,85.5,0.3533078,31.63013
2024-03-18,22.5,86.5,0.49081877,32.307667
2024-03-18,22.5,87.5,0.0,30.92556
2024-03-19,17.5,81.5,0.0,32.90995
2024-03-19,17.5,82.5,0.0,31.019909
2024-03-19,17.5,83.5,,29.905819
2024-03-19,17.5,84.5,,
2024-03-19,17.5,85.5,,
2024-03-19,17.5,86.5,,
2024-03-19,17.5,87.5,,
2024-03-19,18.5,81.5,0.0,31.83198
2024-03-19,18.5,82.5,0.0,31.056074
2024-03-19,18.5,83.5,0.0,30.000942
2024-03-19,18.5,84.5,,29.516329
2024-03-19,18.5,85.5,,
2024-03-19,18.5,86.5,,
2024-03-19,18.5,87.5,,
2024-03-19,19.5,81.5,0.0,32.663788
2024-03-19,19.5,82.5,0.0,30.252832
2024-03-19,19.5,83.5,0.86078185,29.98998
2024-03-19,19.5,84.5,1.0770707,29.617004
2024-03-19,19.5,85.5,,29.154957
2024-03-19,19.5,86.5,,
2024-03-19,19.5,87.5,,
2024-03-19,20.5,81.5,0.0,29.09732
2024-03-19,20.5,82.5,0.0,30.00696
2024-03-19,20.5,83.5,0.0,29.063519
2024-03-19,20.5,84.5,3.5382063,29.280186
2024-03-19,20.5,85.5,4.7197723,28.873558
2024-03-19,20.5,86.5,12.780801,29.505241
2024-03-19,20.5,87.5,,
2024-03-19,21.5,81.5,14.248244,28.747217
2024-03-19,21.5,82.5,22.030252,28.778923
2024-03-19,21.5,83.5,24.205061,28.945087
2024-03-19,21.5,84.5,12.613197,29.782906
2024-03-19,21.5,85.5,3.381469,30.27042
2024-03-19,21.5,86.5,19.779959,29.835226
2024-03-19,21.5,87.5,,28.627888
2024-03-19,22.5,81.5,15.001542,28.6977
2024-03-19,22.5,82.5,9.894442,28.750269
2024-03-19,22.5,83.5,5.274011,28.128355
2024-03-19,22.5,84.5,10.004851,28.409084
2024-03-19,22.5,85.5,0.0,29.010155
2024-03-19,22.5,86.5,0.0,31.036327
2024-03-19,22.5,87.5,1.3200756,29.109823
2024-03-20,17.5,81.5,0.0,31.087948
2024-03-20,17.5,82.5,0.3197573,28.798044
2024-03-20,17.5,83.5,,26.418148
2024-03-20,17.5,84.5,,
2024-03-20,17.5,85.5,,
2024-03-20,17.5,86.5,,
2024-03-20,17.5,87.5,,
2024-03-20,18.5,81.5,0.43736637,29.988794
2024-03-20,18.5,82.5,1.0533426,28.859932
2024-03-20,18.5,83.5,18.6,26.632605
2024-03-20,18.5,84.5,,25.503376
2024-03-20,18.5,85.5,,
2024-03-20,18.5,86.5,,
2024-03-20,18.5,87.5,,
2024-03-20,19.5,81.5,24.892904,30.946707
2024-03-20,19.5,82.5,8.613925,28.36355
2024-03-20,19.5,83.5,28.596222,26.741299
2024-03-20,19.5,84.5,18.58043,25.842072
2024-03-20,19.5,85.5,,24.726639
2024-03-20,19.5,86.5,,
2024-03-20,19.5,87.5,,
2024-03-20,20.5,81.5,31.239187,29.332165
2024-03-20,20.5,82.5,58.049995,29.123695
2024-03-20,20.5,83.5,58.51058,27.108517
2024-03-20,20.5,84.5,11.576273,25.46082
2024-03-20,20.5,85.5,26.042376,24.560223
2024-03-20,20.5,86.5,6.515951,23.595194
2024-03-20,20.5,87.5,,
2024-03-20,21.5,81.5,23.104733,29.483742
2024-03-20,21.5,82.5,15.096002,29.120163
2024-03-20,21.5,83.5,17.980818,27.335054
2024-03-20,21.5,84.5,25.86049,26.55648
2024-03-20,21.5,85.5,26.356993,25.227602
2024-03-20,21.5,86.5,26.287352,22.64033
2024-03-20,21.5,87.5,,21.597979
2024-03-20,22.5,81.5,20.229263,29.430443
2024-03-20,22.5,82.5,21.95655,28.621426
2024-03-20,22.5,83.5,5.5507708,26.908405
2024-03-20,22.5,84.5,14.685315,26.221079
2024-03-20,22.5,85.5,9.460872,24.671265
2024-03-20,22.5,86.5,8.056392,24.345924
2024-03-20,22.5,87.5,12.012898,22.489208
2024-03-21,17.5,81.5,1.5704015,33.45857
2024-03-21,17.5,82.5,24.237717,31.652304
2024-03-21,17.5,83.5,,30.299295
2024-03-21,17.5,84.5,,
2024-03-21,17.5,85.5,,
2024-03-21,17.5,86.5,,
2024-03-21,17.5,87.5,,
2024-03-21,18.5,81.5,0.0,33.047756
2024-03-21,18.5,82.5,1.5271747,31.932737
2024-03-21,18.5,83.5,9.8,30.668154
2024-03-21,18.5,84.5,,30.38662
2024-03-21,18.5,85.5,,
2024-03-21,18.5,86.5,,
2024-03-21,18.5,87.5,,
2024-03-21,19.5,81.5,0.0,34.45574
2024-03-21,19.5,82.5,0.0,31.578161
2024-03-21,19.5,83.5,3.1037414,31.27214
2024-03-21,19.5,84.5,2.6524646,31.254599
2024-03-21,19.5,85.5,,30.278671
2024-03-21,19.5,86.5,,
2024-03-21,19.5,87.5,,
2024-03-21,20.5,81.5,0.0,32.472816
2024-03-21,20.5,82.5,2.1883147,32.85071
2024-03-21,20.5,83.5,0.0,32.050728
2024-03-21,20.5,84.5,6.9079266,31.311697
2024-03-21,20.5,85.5,2.6569436,29.393635
2024-03-21,20.5,86.5,10.742761,28.430286
2024-03-21,20.5,87.5,,
2024-03-21,21.5,81.5,1.0029806,32.556812
2024-03-21,21.5,82.5,0.0,31.864136
2024-03-21,21.5,83.5,5.5096993,31.093388
2024-03-21,21.5,84.5,0.93231,30.756588
2024-03-21,21.5,85.5,0.60191596,29.549637
2024-03-21,21.5,86.5,12.257604,27.127174
2024-03-21,21.5,87.5,,26.039955
2024-03-21,22.5,81.5,0.65097344,31.631123
2024-03-21,22.5,82.5,2.8000236,30.341969
2024-03-21,22.5,83.5,3.1833158,28.708122
2024-03-21,22.5,84.5,9.041383,28.446114
2024-03-21,22.5,85.5,0.0,27.68591
2024-03-21,22.5,86.5,3.7495081,27.054956
2024-03-21,22.5,87.5,10.971827,25.079008
2024-03-22,17.5,81.5,0.0,34.32087
2024-03-22,17.5,82.5,0.0,32.74379
2024-03-22,17.5,83.5,,32.07551
2024-03-22,17.5,84.5,,
2024-03-22,17.5,85.5,,
2024-03-22,17.5,86.5,,
2024-03-22,17.5,87.5,,
2024-03-22,18.5,81.5,0.0,33.938797
2024-03-22,18.5,82.5,0.0,33.149776
2024-03-22,18.5,83.5,0.0,32.58643
2024-03-22,18.5,84.5,,32.498924
2024-03-22,18.5,85.5,,
2024-03-22,18.5,86.5,,
2024-03-22,18.5,87.5,,
2024-03-22,19.5,81.5,0.0,35.683746
2024-03-22,19.5,82.5,0.0,33.40224
2024-03-22,19.5,83.5,0.0,33.451473
2024-03-22,19.5,84.5,0.0,33.503117
2024-03-22,19.5,85.5,,32.71323
2024-03-22,19.5,86.5,,
2024-03-22,19.5,87.5,,
2024-03-22,20.5,81.5,0.0,34.416237
2024-03-22,20.5,82.5,0.0,35.04411
2024-03-22,20.5,83.5,0.0,34.51291
2024-03-22,20.5,84.5,0.0,33.7363
2024-03-22,20.5,85.5,0.0,32.11595
2024-03-22,20.5,86.5,0.0,31.258438
2024-03-22,20.5,87.5,,
2024-03-22,21.5,81.5,0.0,34.79245
2024-03-22,21.5,82.5,0.0,34.253246
2024-03-22,21.5,83.5,0.0,33.966957
2024-03-22,21.5,84.5,0.0,34.186523
2024-03-22,21.5,85.5,0.0,33.00476
2024-03-22,21.5,86.5,0.0,30.812284
2024-03-22,21.5,87.5,,29.143108
2024-03-22,22.5,81.5,0.0,34.14816
2024-03-22,22.5,82.5,0.0,33.336494
2024-03-22,22.5,83.5,0.0,32.06743
2024-03-22,22.5,84.5,0.0,31.944914
2024-03-22,22.5,85.5,0.0,31.605444
2024-03-22,22.5,86.5,1.1066953,30.666647
2024-03-22,22.5,87.5,0.19772415,28.331116
2024-03-23,17.5,81.5,0.0,34.94448
2024-03-23,17.5,82.5,0.0,33.475533
2024-03-23,17.5,83.5,,32.57803
2024-03-23,17.5,84.5,,
2024-03-23,17.5,85.5,,
2024-03-23,17.5,86.5,,
2024-03-23,17.5,87.5,,
2024-03-23,18.5,81.5,0.0,34.601246
2024-03-23,18.5,82.5,0.0,33.537403
2024-03-23,18.5,83.5,0.0,33.18618
2024-03-23,18.5,84.5,,33.488575
2024-03-23,18.5,85.5,,
2024-03-23,18.5,86.5,,
2024-03-23,18.5,87.5,,
2024-03-23,19.5,81.5,0.0,36.044395
2024-03-23,19.5,82.5,0.0,33.836422
2024-03-23,19.5,83.5,0.0,34.20547
2024-03-23,19.5,84.5,0.0,34.511604
2024-03-23,19.5,85.5,,34.098564
2024-03-23,19.5,86.5,,
2024-03-23,19.5,87.5,,
2024-03-23,20.5,81.5,0.0,35.49365
2024-03-23,20.5,82.5,0.0,35.798523
2024-03-23,20.5,83.5,0.0,35.678135
2024-03-23,20.5,84.5,0.0,34.965885
2024-03-23,20.5,85.5,0.0,34.068806
2024-03-23,20.5,86.5,0.0,33.62646
2024-03-23,20.5,87.5,,
2024-03-23,21.5,81.5,0.0,36.597862
2024-03-23,21.5,82.5,0.0,36.183838
2024-03-23,21.5,83.5,0.0,36.00636
2024-03-23,21.5,84.5,0.0,36.708496
2024-03-23,21.5,85.5,0.0,35.45993
2024-03-23,21.5,86.5,0.0,33.626556
2024-03-23,21.5,87.5,,31.9519
2024-03-23,22.5,81.5,0.0,36.201088
2024-03-23,22.5,82.5,0.0,36.040745
2024-03-23,22.5,83.5,0.0,35.173862
2024-03-23,22.5,84.5,0.0,34.62748
2024-03-23,22.5,85.5,0.0,34.152138
2024-03-23,22.5,86.5,0.0,33.13306
2024-03-23,22.5,87.5,0.0,31.694447
2024-03-24,17.5,81.5,0.0,34.935036
2024-03-24,17.5,82.5,0.0,33.56997
2024-03-24,17.5,83.5,,32.769882
2024-03-24,17.5,84.5,,
2024-03-24,17.5,85.5,,
2024-03-24,17.5,86.5,,
2024-03-24,17.5,87.5,,
2024-03-24,18.5,81.5,0.0,34.6836
2024-03-24,18.5,82.5,0.0,33.585846
2024-03-24,18.5,83.5,0.0,33.47675
2024-03-24,18.5,84.5,,33.500828
2024-03-24,18.5,85.5,,
2024-03-24,18.5,86.5,,
2024-03-24,18.5,87.5,,
2024-03-24,19.5,81.5,0.0,36.25249
2024-03-24,19.5,82.5,0.0,34.297024
2024-03-24,19.5,83.5,0.0,34.532963
2024-03-24,19.5,84.5,0.0,34.60363
2024-03-24,19.5,85.5,,34.192444
2024-03-24,19.5,86.5,,
2024-03-24,19.5,87.5,,
2024-03-24,20.5,81.5,0.0,36.04476
2024-03-24,20.5,82.5,0.0,36.42929
2024-03-24,20.5,83.5,0.0,36.053707
2024-03-24,20.5,84.5,0.0,35.4027
2024-03-24,20.5,85.5,0.0,34.35352
2024-03-24,20.5,86.5,0.0,34.47425
2024-03-24,20.5,87.5,,
2024-03-24,21.5,81.5,0.0,37.00036
2024-03-24,21.5,82.5,0.0,36.763687
2024-03-24,21.5,83.5,0.0,36.3081
2024-03-24,21.5,84.5,0.0,37.09307
2024-03-24,21.5,85.5,0.0,36.586304
2024-03-24,21.5,86.5,0.0,35.08744
2024-03-24,21.5,87.5,,33.60529
2024-03-24,22.5,81.5,0.0,36.510643
2024-03-24,22.5,82.5,0.0,36.304783
2024-03-24,22.5,83.5,0.0,35.798397
2024-03-24,22.5,84.5,0.0,35.79896
2024-03-24,22.5,85.5,0.0,35.513348
2024-03-24,22.5,86.5,0.0,35.365395
2024-03-24,22.5,87.5,0.0,33.606358
2024-03-25,17.5,81.5,0.0,34.664036
2024-03-25,17.5,82.5,0.0,33.532326
2024-03-25,17.5,83.5,,33.48239
2024-03-25,17.5,84.5,,
2024-03-25,17.5,85.5,,
2024-03-25,17.5,86.5,,
2024-03-25,17.5,87.5,,
2024-03-25,18.5,81.5,0.0,34.65616
2024-03-25,18.5,82.5,0.0,34.365036
2024-03-25,18.5,83.5,0.0,34.196514
2024-03-25,18.5,84.5,,34.351635
2024-03-25,18.5,85.5,,
2024-03-25,18.5,86.5,,
2024-03-25,18.5,87.5,,
2024-03-25,19.5,81.5,0.0,37.020073
2024-03-25,19.5,82.5,0.0,35.06562
2024-03-25,19.5,83.5,0.0,35.396534
2024-03-25,19.5,84.5,0.0,35.56563
2024-03-25,19.5,85.5,,34.411335
2024-03-25,19.5,86.5,,
2024-03-25,19.5,87.5,,
2024-03-25,20.5,81.5,0.0,36.74251
2024-03-25,20.5,82.5,0.0,37.62544
2024-03-25,20.5,83.5,0.0,37.176052
2024-03-25,20.5,84.5,0.0,36.101925
2024-03-25,20.5,85.5,0.0,34.373077
2024-03-25,20.5,86.5,0.0,34.306572
2024-03-25,20.5,87.5,,
2024-03-25,21.5,81.5,0.0,37.500374
2024-03-25,21.5,82.5,0.0,37.648113
2024-03-25,21.5,83.5,0.0,37.314617
2024-03-25,21.5,84.5,0.0,36.62576
2024-03-25,21.5,85.5,0.0,35.55626
2024-03-25,21.5,86.5,0.0,33.683323
2024-03-25,21.5,87.5,,32.69848
2024-03-25,22.5,81.5,0.0,36.93753
2024-03-25,22.5,82.5,0.0,36.68027
2024-03-25,22.5,83.5,0.0,36.19434
2024-03-25,22.5,84.5,0.0,34.97584
2024-03-25,22.5,85.5,0.0,34.214848
2024-03-25,22.5,86.5,0.0,33.82376
2024-03-25,22.5,87.5,0.0,32.5204
2024-03-26,17.5,81.5,0.0,35.115475
2024-03-26,17.5,82.5,0.0,33.959846
2024-03-26,17.5,83.5,,33.448383
2024-03-26,17.5,84.5,,
2024-03-26,17.5,85.5,,
2024-03-26,17.5,86.5,,
2024-03-26,17.5,87.5,,
2024-03-26,18.5,81.5,0.0,35.037357
2024-03-26,18.5,82.5,0.0,34.55825
2024-03-26,18.5,83.5,0.0,34.006794
2024-03-26,18.5,84.5,,34.14605
2024-03-26,18.5,85.5,,
2024-03-26,18.5,86.5,,
2024-03-26,18.5,87.5,,
2024-03-26,19.5,81.5,0.0,37.008503
2024-03-26,19.5,82.5,0.0,34.8621
2024-03-26,19.5,83.5,0.0,34.85796
2024-03-26,19.5,84.5,0.0,34.98804
2024-03-26,19.5,85.5,,33.948856
2024-03-26,19.5,86.5,,
2024-03-26,19.5,87.5,,
2024-03-26,20.5,81.5,0.0,36.470444
2024-03-26,20.5,82.5,0.0,37.203873
2024-03-26,20.5,83.5,3.9994817,36.548424
2024-03-26,20.5,84.5,0.0,35.438423
2024-03-26,20.5,85.5,3.8010743,33.775917
2024-03-26,20.5,86.5,0.0,33.81247
2024-03-26,20.5,87.5,,
2024-03-26,21.5,81.5,0.0,37.08778
2024-03-26,21.5,82.5,0.0,37.184486
2024-03-26,21.5,83.5,0.12752362,36.54609
2024-03-26,21.5,84.5,0.0,35.89001
2024-03-26,21.5,85.5,3.878486,35.247093
2024-03-26,21.5,86.5,17.413378,33.684704
2024-03-26,21.5,87.5,,32.554306
2024-03-26,22.5,81.5,0.0,36.506718
2024-03-26,22.5,82.5,0.0,36.147007
2024-03-26,22.5,83.5,1.5322202,35.80923
2024-03-26,22.5,84.5,8.049046,34.89552
2024-03-26,22.5,85.5,9.523662,34.186527
2024-03-26,22.5,86.5,19.319725,34.152534
2024-03-26,22.5,87.5,4.174705,32.217644
2024-03-27,17.5,81.5,0.0,34.811424
2024-03-27,17.5,82.5,0.0,33.6952
2024-03-27,17.5,83.5,,33.355854
2024-03-27,17.5,84.5,,
2024-03-27,17.5,85.5,,
2024-03-27,17.5,86.5,,
2024-03-27,17.5,87.5,,
2024-03-27,18.5,81.5,0.0,35.225174
2024-03-27,18.5,82.5,0.0,34.363213
2024-03-27,18.5,83.5,0.0,34.464294
2024-03-27,18.5,84.5,,34.41299
2024-03-27,18.5,85.5,,
2024-03-27,18.5,86.5,,
2024-03-27,18.5,87.5,,
2024-03-27,19.5,81.5,0.0,37.228428
2024-03-27,19.5,82.5,0.0,35.24149
2024-03-27,19.5,83.5,0.0,35.314903
2024-03-27,19.5,84.5,0.0,35.380955
2024-03-27,19.5,85.5,,34.181828
2024-03-27,19.5,86.5,,
2024-03-27,19.5,87.5,,
2024-03-27,20.5,81.5,0.0,36.94421
2024-03-27,20.5,82.5,0.0,37.57067
2024-03-27,20.5,83.5,0.0,37.085136
2024-03-27,20.5,84.5,0.0,36.035095
2024-03-27,20.5,85.5,0.0,34.50309
2024-03-27,20.5,86.5,0.0,34.64918
2024-03-27,20.5,87.5,,
2024-03-27,21.5,81.5,0.0,37.865936
2024-03-27,21.5,82.5,0.0,38.022675
2024-03-27,21.5,83.5,0.0,37.420933
2024-03-27,21.5,84.5,0.0,36.75363
2024-03-27,21.5,85.5,0.0,36.36245
2024-03-27,21.5,86.5,0.0,34.59874
2024-03-27,21.5,87.5,,33.213284
2024-03-27,22.5,81.5,0.0,37.716904
2024-03-27,22.5,82.5,0.0,37.64938
2024-03-27,22.5,83.5,0.0,37.08676
2024-03-27,22.5,84.5,0.0,35.925922
2024-03-27,22.5,85.5,0.0,35.521095
2024-03-27,22.5,86.5,0.0,34.947857
2024-03-27,22.5,87.5,0.0,33.219894
2024-03-28,17.5,81.5,0.0,35.996155
2024-03-28,17.5,82.5,0.0,34.87825
2024-03-28,17.5,83.5,,34.57602
2024-03-28,17.5,84.5,,
2024-03-28,17.5,85.5,,
2024-03-28,17.5,86.5,,
2024-03-28,17.5,87.5,,
2024-03-28,18.5,81.5,0.0,36.402176
2024-03-28,18.5,82.5,0.0,35.668087
2024-03-28,18.5,83.5,0.0,35.280003
2024-03-28,18.5,84.5,,35.56346
2024-03-28,18.5,85.5,,
2024-03-28,18.5,86.5,,
2024-03-28,18.5,87.5,,
2024-03-28,19.5,81.5,0.0,38.526962
2024-03-28,19.5,82.5,0.0,36.365803
2024-03-28,19.5,83.5,0.0,36.326653
2024-03-28,19.5,84.5,0.0,36.415794
2024-03-28,19.5,85.5,,35.250904
2024-03-28,19.5,86.5,,
2024-03-28,19.5,87.5,,
2024-03-28,20.5,81.5,0.0,38.050415
2024-03-28,20.5,82.5,0.0,38.590813
2024-03-28,20.5,83.5,0.0,37.876827
2024-03-28,20.5,84.5,0.0,36.905544
2024-03-28,20.5,85.5,0.0,35.255642
2024-03-28,20.5,86.5,0.0,35.065464
2024-03-28,20.5,87.5,,
2024-03-28,21.5,81.5,0.0,38.685608
2024-03-28,21.5,82.5,0.0,38.718533
2024-03-28,21.5,83.5,0.0,37.821507
2024-03-28,21.5,84.5,0.0,37.279625
2024-03-28,21.5,85.5,0.0,36.456837
2024-03-28,21.5,86.5,1.717201,34.853916
2024-03-28,21.5,87.5,,33.744297
2024-03-28,22.5,81.5,0.0,38.337166
2024-03-28,22.5,82.5,0.0,37.888363
2024-03-28,22.5,83.5,0.0,37.019573
2024-03-28,22.5,84.5,0.0,36.312267
2024-03-28,22.5,85.5,0.0,35.823837
2024-03-28,22.5,86.5,0.0,35.260292
2024-03-28,22.5,87.5,0.0,33.54241
2024-03-29,17.5,81.5,0.0,36.59443
2024-03-29,17.5,82.5,0.0,35.159378
2024-03-29,17.5,83.5,,34.850742
2024-03-29,17.5,84.5,,
2024-03-29,17.5,85.5,,
2024-03-29,17.5,86.5,,
2024-03-29,17.5,87.5,,
2024-03-29,18.5,81.5,0.0,36.730167
2024-03-29,18.5,82.5,0.0,35.831333
2024-03-29,18.5,83.5,0.0,35.354427
2024-03-29,18.5,84.5,,35.404625
2024-03-29,18.5,85.5,,
2024-03-29,18.5,86.5,,
2024-03-29,18.5,87.5,,
2024-03-29,19.5,81.5,0.0,38.752518
2024-03-29,19.5,82.5,0.0,36.42595
2024-03-29,19.5,83.5,0.0,36.346355
2024-03-29,19.5,84.5,0.0,36.347874
2024-03-29,19.5,85.5,,35.001778
2024-03-29,19.5,86.5,,
2024-03-29,19.5,87.5,,
2024-03-29,20.5,81.5,0.0,38.426044
2024-03-29,20.5,82.5,0.0,38.49083
2024-03-29,20.5,83.5,0.0,37.826485
2024-03-29,20.5,84.5,0.0,36.855183
2024-03-29,20.5,85.5,0.0,35.312954
2024-03-29,20.5,86.5,0.0,35.236786
2024-03-29,20.5,87.5,,
2024-03-29,21.5,81.5,0.0,39.001064
2024-03-29,21.5,82.5,0.0,39.017082
2024-03-29,21.5,83.5,0.0,37.951885
2024-03-29,21.5,84.5,0.0,37.71236
2024-03-29,21.5,85.5,0.0,37.15252
2024-03-29,21.5,86.5,0.0,35.635277
2024-03-29,21.5,87.5,,34.280865
2024-03-29,22.5,81.5,0.0,38.708996
2024-03-29,22.5,82.5,0.0,38.22588
2024-03-29,22.5,83.5,0.0,37.616234
2024-03-29,22.5,84.5,0.0,36.99445
2024-03-29,22.5,85.5,0.0,36.9567
2024-03-29,22.5,86.5,0.0,36.409214
2024-03-29,22.5,87.5,0.0,34.18507
2024-03-30,17.5,81.5,0.0,36.93773
2024-03-30,17.5,82.5,0.0,35.555954
2024-03-30,17.5,83.5,,35.083046
2024-03-30,17.5,84.5,,
2024-03-30,17.5,85.5,,
2024-03-30,17.5,86.5,,
2024-03-30,17.5,87.5,,
2024-03-30,18.5,81.5,0.0,36.915752
2024-03-30,18.5,82.5,0.0,36.359077
2024-03-30,18.5,83.5,0.0,35.466652
2024-03-30,18.5,84.5,,35.59295
2024-03-30,18.5,85.5,,
2024-03-30,18.5,86.5,,
2024-03-30,18.5,87.5,,
2024-03-30,19.5,81.5,0.0,39.147835
2024-03-30,19.5,82.5,0.0,36.676735
2024-03-30,19.5,83.5,0.0,36.454647
2024-03-30,19.5,84.5,0.0,36.445187
2024-03-30,19.5,85.5,,35.03188
2024-03-30,19.5,86.5,,
2024-03-30,19.5,87.5,,
2024-03-30,20.5,81.5,0.0,38.13917
2024-03-30,20.5,82.5,0.0,38.7509
2024-03-30,20.5,83.5,0.0,37.937244
2024-03-30,20.5,84.5,0.0,36.96914
2024-03-30,20.5,85.5,0.0,35.109097
2024-03-30,20.5,86.5,0.0,34.974716
2024-03-30,20.5,87.5,,
2024-03-30,21.5,81.5,0.0,38.609467
2024-03-30,21.5,82.5,0.0,39.00866
2024-03-30,21.5,83.5,0.0,38.055782
2024-03-30,21.5,84.5,0.0,37.482418
2024-03-30,21.5,85.5,0.0,36.806335
2024-03-30,21.5,86.5,0.0,35.648666
2024-03-30,21.5,87.5,,34.598644
2024-03-30,22.5,81.5,0.0,38.260944
2024-03-30,22.5,82.5,0.0,38.04834
2024-03-30,22.5,83.5,0.0,37.625668
2024-03-30,22.5,84.5,0.0,37.23285
2024-03-30,22.5,85.5,0.0,37.35749
2024-03-30,22.5,86.5,0.0,37.156948
2024-03-30,22.5,87.5,0.0,34.643524
2024-03-31,17.5,81.5,0.0,36.63773
2024-03-31,17.5,82.5,0.0,34.960487
2024-03-31,17.5,83.5,,34.392662
2024-03-31,17.5,84.5,,
2024-03-31,17.5,85.5,,
2024-03-31,17.5,86.5,,
2024-03-31,17.5,87.5,,
2024-03-31,18.5,81.5,0.0,36.27566
2024-03-31,18.5,82.5,0.0,35.770782
2024-03-31,18.5,83.5,0.0,35.00974
2024-03-31,18.5,84.5,,34.941193
2024-03-31,18.5,85.5,,
2024-03-31,18.5,86.5,,
2024-03-31,18.5,87.5,,
2024-03-31,19.5,81.5,0.0,38.167133
2024-03-31,19.5,82.5,0.0,36.02614
2024-03-31,19.5,83.5,0.0,35.93026
2024-03-31,19.5,84.5,0.16929425,35.96858
2024-03-31,19.5,85.5,,34.625893
2024-03-31,19.5,86.5,,
2024-03-31,19.5,87.5,,
2024-03-31,20.5,81.5,0.155753,37.048203
2024-03-31,20.5,82.5,0.0,38.052765
2024-03-31,20.5,83.5,0.89989686,37.26112
2024-03-31,20.5,84.5,0.12571248,36.50271
2024-03-31,20.5,85.5,0.0,34.790024
2024-03-31,20.5,86.5,0.0,35.08248
2024-03-31,20.5,87.5,,
2024-03-31,21.5,81.5,0.0,37.075348
2024-03-31,21.5,82.5,0.0,37.647346
2024-03-31,21.5,83.5,1.2327225,37.361423
2024-03-31,21.5,84.5,0.0,37.03863
2024-03-31,21.5,85.5,0.13259752,37.168083
2024-03-31,21.5,86.5,0.18705629,35.64439
